id,embedding_index,image_url,clip_success
136950,293,https://openaccess-cdn.clevelandart.org/1961.421.1/1961.421.1_web.jpg,True
84662,294,https://openaccess-cdn.clevelandart.org/2020.107/2020.107_web.jpg,True
128364,295,https://openaccess-cdn.clevelandart.org/1951.324/1951.324_web.jpg,True
147607,296,https://openaccess-cdn.clevelandart.org/1974.1/1974.1_web.jpg,True
139730,297,https://openaccess-cdn.clevelandart.org/1963.503/1963.503_web.jpg,True
148366,298,https://openaccess-cdn.clevelandart.org/1975.79/1975.79_web.jpg,True
174043,299,https://openaccess-cdn.clevelandart.org/1972.905/1972.905_web.jpg,True
151257,300,https://openaccess-cdn.clevelandart.org/1983.14/1983.14_web.jpg,True
131673,301,https://openaccess-cdn.clevelandart.org/1954.263/1954.263_web.jpg,True
149684,302,https://openaccess-cdn.clevelandart.org/1979.72/1979.72_web.jpg,True
150955,303,https://openaccess-cdn.clevelandart.org/1982.36/1982.36_web.jpg,True
117030,304,https://openaccess-cdn.clevelandart.org/1937.575/1937.575_web.jpg,True
120995,305,https://openaccess-cdn.clevelandart.org/1941.68/1941.68_web.jpg,True
160300,306,https://openaccess-cdn.clevelandart.org/1998.178/1998.178_web.jpg,True
157228,307,https://openaccess-cdn.clevelandart.org/1994.106/1994.106_web.jpg,True
135592,308,https://openaccess-cdn.clevelandart.org/1959.136/1959.136_web.jpg,True
141200,309,https://openaccess-cdn.clevelandart.org/1964.44/1964.44_web.jpg,True
145010,310,https://openaccess-cdn.clevelandart.org/1970.2/1970.2_web.jpg,True
103997,311,https://openaccess-cdn.clevelandart.org/1922.173/1922.173_web.jpg,True
135432,312,https://openaccess-cdn.clevelandart.org/1958.427.2/1958.427.2_web.jpg,True
141220,313,https://openaccess-cdn.clevelandart.org/1964.454/1964.454_web.jpg,True
78982,314,https://openaccess-cdn.clevelandart.org/2017.192/2017.192_web.jpg,True
136295,315,https://openaccess-cdn.clevelandart.org/1960.181/1960.181_web.jpg,True
161268,316,https://openaccess-cdn.clevelandart.org/1999.45/1999.45_web.jpg,True
111789,317,https://openaccess-cdn.clevelandart.org/1930.314/1930.314_web.jpg,True
133012,318,https://openaccess-cdn.clevelandart.org/1955.44/1955.44_web.jpg,True
314406,319,https://openaccess-cdn.clevelandart.org/2018.121/2018.121_web.jpg,True
173180,320,https://openaccess-cdn.clevelandart.org/1915.684/1915.684_web.jpg,True
142474,321,https://openaccess-cdn.clevelandart.org/1966.237.b/1966.237.b_web.jpg,True
149104,322,https://openaccess-cdn.clevelandart.org/1977.37/1977.37_web.jpg,True
129386,323,https://openaccess-cdn.clevelandart.org/1952.222/1952.222_web.jpg,True
149396,324,https://openaccess-cdn.clevelandart.org/1978.51/1978.51_web.jpg,True
142664,325,https://openaccess-cdn.clevelandart.org/1966.387/1966.387_web.jpg,True
129862,326,https://openaccess-cdn.clevelandart.org/1952.286/1952.286_web.jpg,True
135431,327,https://openaccess-cdn.clevelandart.org/1958.427.1/1958.427.1_web.jpg,True
136297,328,https://openaccess-cdn.clevelandart.org/1960.183/1960.183_web.jpg,True
130496,329,https://openaccess-cdn.clevelandart.org/1953.246/1953.246_web.jpg,True
139746,330,https://openaccess-cdn.clevelandart.org/1963.515/1963.515_web.jpg,True
151015,331,https://openaccess-cdn.clevelandart.org/1982.6/1982.6_web.jpg,True
135836,332,https://openaccess-cdn.clevelandart.org/1959.348/1959.348_web.jpg,True
315934,333,https://openaccess-cdn.clevelandart.org/2018.258/2018.258_web.jpg,True
84371,334,https://openaccess-cdn.clevelandart.org/2020.106/2020.106_web.jpg,True
95275,335,https://openaccess-cdn.clevelandart.org/1916.1047/1916.1047_web.jpg,True
157217,336,https://openaccess-cdn.clevelandart.org/1994.10/1994.10_web.jpg,True
139830,337,https://openaccess-cdn.clevelandart.org/1963.588/1963.588_web.jpg,True
173665,338,https://openaccess-cdn.clevelandart.org/1915.461/1915.461_web.jpg,True
143776,339,https://openaccess-cdn.clevelandart.org/1968.213/1968.213_web.jpg,True
145953,340,https://openaccess-cdn.clevelandart.org/1971.16/1971.16_web.jpg,True
159836,341,https://openaccess-cdn.clevelandart.org/1997.148/1997.148_web.jpg,True
146186,342,https://openaccess-cdn.clevelandart.org/1971.79/1971.79_web.jpg,True
135273,343,https://openaccess-cdn.clevelandart.org/1958.289/1958.289_web.jpg,True
109973,344,https://openaccess-cdn.clevelandart.org/1928.580/1928.580_web.jpg,True
171588,345,https://openaccess-cdn.clevelandart.org/2014.373/2014.373_web.jpg,True
124116,346,https://openaccess-cdn.clevelandart.org/1945.115/1945.115_web.jpg,True
147447,347,https://openaccess-cdn.clevelandart.org/1973.185/1973.185_web.jpg,True
149421,348,https://openaccess-cdn.clevelandart.org/1978.73/1978.73_web.jpg,True
155819,349,https://openaccess-cdn.clevelandart.org/1991.133/1991.133_web.jpg,True
163456,350,https://openaccess-cdn.clevelandart.org/2004.35/2004.35_web.jpg,True
128459,351,https://openaccess-cdn.clevelandart.org/1951.398/1951.398_web.jpg,True
84370,352,https://openaccess-cdn.clevelandart.org/2020.114/2020.114_web.jpg,True
151298,353,https://openaccess-cdn.clevelandart.org/1983.155/1983.155_web.jpg,True
105224,354,https://openaccess-cdn.clevelandart.org/1923.416/1923.416_web.jpg,True
142665,355,https://openaccess-cdn.clevelandart.org/1966.388/1966.388_web.jpg,True
137646,356,https://openaccess-cdn.clevelandart.org/1962.279.234.a/1962.279.234.a_web.jpg,True
149603,357,https://openaccess-cdn.clevelandart.org/1979.27/1979.27_web.jpg,True
169614,358,https://openaccess-cdn.clevelandart.org/2011.43/2011.43_web.jpg,True
159501,359,https://openaccess-cdn.clevelandart.org/1996.271/1996.271_web.jpg,True
123490,360,https://openaccess-cdn.clevelandart.org/1943.90/1943.90_web.jpg,True
131672,361,https://openaccess-cdn.clevelandart.org/1954.262/1954.262_web.jpg,True
130638,362,https://openaccess-cdn.clevelandart.org/1953.358/1953.358_web.jpg,True
119701,363,https://openaccess-cdn.clevelandart.org/1940.539/1940.539_web.jpg,True
141936,364,https://openaccess-cdn.clevelandart.org/1965.475/1965.475_web.jpg,True
142475,365,https://openaccess-cdn.clevelandart.org/1966.237.c/1966.237.c_web.jpg,True
152765,366,https://openaccess-cdn.clevelandart.org/1985.56/1985.56_web.jpg,True
133057,367,https://openaccess-cdn.clevelandart.org/1955.48/1955.48_web.jpg,True
148857,368,https://openaccess-cdn.clevelandart.org/1976.95/1976.95_web.jpg,True
145135,369,https://openaccess-cdn.clevelandart.org/1970.31/1970.31_web.jpg,True
101358,370,https://openaccess-cdn.clevelandart.org/1920.1969/1920.1969_web.jpg,True
129218,371,https://openaccess-cdn.clevelandart.org/1952.110/1952.110_web.jpg,True
124990,372,https://openaccess-cdn.clevelandart.org/1946.431/1946.431_web.jpg,True
136463,373,https://openaccess-cdn.clevelandart.org/1960.40/1960.40_web.jpg,True
141328,374,https://openaccess-cdn.clevelandart.org/1964.54/1964.54_web.jpg,True
162328,375,https://openaccess-cdn.clevelandart.org/2002.6/2002.6_web.jpg,True
125091,376,https://openaccess-cdn.clevelandart.org/1946.71/1946.71_web.jpg,True
153374,377,https://openaccess-cdn.clevelandart.org/1986.62/1986.62_web.jpg,True
153664,378,https://openaccess-cdn.clevelandart.org/1987.187/1987.187_web.jpg,True
154283,379,https://openaccess-cdn.clevelandart.org/1988.91/1988.91_web.jpg,True
130656,380,https://openaccess-cdn.clevelandart.org/1953.371/1953.371_web.jpg,True
146725,381,https://openaccess-cdn.clevelandart.org/1972.17/1972.17_web.jpg,True
144588,382,https://openaccess-cdn.clevelandart.org/1969.23/1969.23_web.jpg,True
97181,383,https://openaccess-cdn.clevelandart.org/1916.816/1916.816_web.jpg,True
136759,384,https://openaccess-cdn.clevelandart.org/1961.261/1961.261_web.jpg,True
147008,385,https://openaccess-cdn.clevelandart.org/1972.41/1972.41_web.jpg,True
160133,386,https://openaccess-cdn.clevelandart.org/1997.91/1997.91_web.jpg,True
132908,387,https://openaccess-cdn.clevelandart.org/1955.36/1955.36_web.jpg,True
157334,388,https://openaccess-cdn.clevelandart.org/1994.198/1994.198_web.jpg,True
124804,389,https://openaccess-cdn.clevelandart.org/1946.283/1946.283_web.jpg,True
130940,390,https://openaccess-cdn.clevelandart.org/1953.629/1953.629_web.jpg,True
160135,391,https://openaccess-cdn.clevelandart.org/1997.93/1997.93_web.jpg,True
160138,392,https://openaccess-cdn.clevelandart.org/1997.96/1997.96_web.jpg,True
149413,393,https://openaccess-cdn.clevelandart.org/1978.66/1978.66_web.jpg,True
374816,394,https://openaccess-cdn.clevelandart.org/2020.259/2020.259_web.jpg,True
137224,395,https://openaccess-cdn.clevelandart.org/1962.169/1962.169_web.jpg,True
97180,396,https://openaccess-cdn.clevelandart.org/1916.815/1916.815_web.jpg,True
125884,397,https://openaccess-cdn.clevelandart.org/1948.128/1948.128_web.jpg,True
111470,398,https://openaccess-cdn.clevelandart.org/1929.951/1929.951_web.jpg,True
125895,399,https://openaccess-cdn.clevelandart.org/1948.137/1948.137_web.jpg,True
137641,400,https://openaccess-cdn.clevelandart.org/1962.279.231.b/1962.279.231.b_web.jpg,True
311962,401,https://openaccess-cdn.clevelandart.org/2019.82/2019.82_web.jpg,True
95264,402,https://openaccess-cdn.clevelandart.org/1916.1037/1916.1037_web.jpg,True
145426,403,https://openaccess-cdn.clevelandart.org/1970.76/1970.76_web.jpg,True
147906,404,https://openaccess-cdn.clevelandart.org/1974.26/1974.26_web.jpg,True
144756,405,https://openaccess-cdn.clevelandart.org/1969.54/1969.54_web.jpg,True
138444,406,https://openaccess-cdn.clevelandart.org/1962.36/1962.36_web.jpg,True
136760,407,https://openaccess-cdn.clevelandart.org/1961.262/1961.262_web.jpg,True
112858,408,https://openaccess-cdn.clevelandart.org/1931.451/1931.451_web.jpg,True
149414,409,https://openaccess-cdn.clevelandart.org/1978.67/1978.67_web.jpg,True
159647,410,https://openaccess-cdn.clevelandart.org/1996.361/1996.361_web.jpg,True
162195,411,https://openaccess-cdn.clevelandart.org/2002.101/2002.101_web.jpg,True
314236,412,https://openaccess-cdn.clevelandart.org/2018.104/2018.104_web.jpg,True
314242,413,https://openaccess-cdn.clevelandart.org/2018.108/2018.108_web.jpg,True
314247,414,https://openaccess-cdn.clevelandart.org/2018.111/2018.111_web.jpg,True
83635,415,https://openaccess-cdn.clevelandart.org/2020.117/2020.117_web.jpg,True
130396,416,https://openaccess-cdn.clevelandart.org/1953.16/1953.16_web.jpg,True
137121,417,https://openaccess-cdn.clevelandart.org/1961.89/1961.89_web.jpg,True
127746,418,https://openaccess-cdn.clevelandart.org/1950.400/1950.400_web.jpg,True
95253,419,https://openaccess-cdn.clevelandart.org/1916.1027/1916.1027_web.jpg,True
150140,420,https://openaccess-cdn.clevelandart.org/1980.6/1980.6_web.jpg,True
153735,421,https://openaccess-cdn.clevelandart.org/1987.40/1987.40_web.jpg,True
150353,422,https://openaccess-cdn.clevelandart.org/1981.13/1981.13_web.jpg,True
132017,423,https://openaccess-cdn.clevelandart.org/1954.584/1954.584_web.jpg,True
143462,424,https://openaccess-cdn.clevelandart.org/1967.36/1967.36_web.jpg,True
148833,425,https://openaccess-cdn.clevelandart.org/1976.74/1976.74_web.jpg,True
141693,426,https://openaccess-cdn.clevelandart.org/1965.28/1965.28_web.jpg,True
166510,427,https://openaccess-cdn.clevelandart.org/2008.290/2008.290_web.jpg,True
122158,428,https://openaccess-cdn.clevelandart.org/1942.48/1942.48_web.jpg,True
157107,429,https://openaccess-cdn.clevelandart.org/1993.239/1993.239_web.jpg,True
126773,430,https://openaccess-cdn.clevelandart.org/1949.189/1949.189_web.jpg,True
81391,431,https://openaccess-cdn.clevelandart.org/2020.109/2020.109_web.jpg,True
137125,432,https://openaccess-cdn.clevelandart.org/1961.90/1961.90_web.jpg,True
138688,433,https://openaccess-cdn.clevelandart.org/1963.102/1963.102_web.jpg,True
139824,434,https://openaccess-cdn.clevelandart.org/1963.582/1963.582_web.jpg,True
120456,435,https://openaccess-cdn.clevelandart.org/1941.279/1941.279_web.jpg,True
170848,436,https://openaccess-cdn.clevelandart.org/2013.331/2013.331_web.jpg,True
118159,437,https://openaccess-cdn.clevelandart.org/1939.269/1939.269_web.jpg,True
145964,438,https://openaccess-cdn.clevelandart.org/1971.17/1971.17_web.jpg,True
147927,439,https://openaccess-cdn.clevelandart.org/1974.29/1974.29_web.jpg,True
149943,440,https://openaccess-cdn.clevelandart.org/1980.177/1980.177_web.jpg,True
314404,441,https://openaccess-cdn.clevelandart.org/2018.120/2018.120_web.jpg,True
314115,442,https://openaccess-cdn.clevelandart.org/2018.85/2018.85_web.jpg,True
314122,443,https://openaccess-cdn.clevelandart.org/2018.86/2018.86_web.jpg,True
314141,444,https://openaccess-cdn.clevelandart.org/2018.90/2018.90_web.jpg,True
314225,445,https://openaccess-cdn.clevelandart.org/2018.97/2018.97_web.jpg,True
136296,446,https://openaccess-cdn.clevelandart.org/1960.182/1960.182_web.jpg,True
143314,447,https://openaccess-cdn.clevelandart.org/1967.244/1967.244_web.jpg,True
137357,448,https://openaccess-cdn.clevelandart.org/1962.279/1962.279_web.jpg,True
153606,449,https://openaccess-cdn.clevelandart.org/1987.139/1987.139_web.jpg,True
74228,450,https://openaccess-cdn.clevelandart.org/2020.113/2020.113_web.jpg,True
137973,451,https://openaccess-cdn.clevelandart.org/1962.279.80.b/1962.279.80.b_web.jpg,True
150839,452,https://openaccess-cdn.clevelandart.org/1982.245/1982.245_web.jpg,True
151807,453,https://openaccess-cdn.clevelandart.org/1984.14/1984.14_web.jpg,True
170741,454,https://openaccess-cdn.clevelandart.org/2013.261/2013.261_web.jpg,True
87891,455,https://openaccess-cdn.clevelandart.org/2023.38/2023.38_web.jpg,True
160859,456,https://openaccess-cdn.clevelandart.org/1999.15.1/1999.15.1_web.jpg,True
108806,457,https://openaccess-cdn.clevelandart.org/1926.485/1926.485_web.jpg,True
117843,458,https://openaccess-cdn.clevelandart.org/1938.45/1938.45_web.jpg,True
147930,459,https://openaccess-cdn.clevelandart.org/1974.31/1974.31_web.jpg,True
135512,460,https://openaccess-cdn.clevelandart.org/1958.51/1958.51_web.jpg,True
129802,461,https://openaccess-cdn.clevelandart.org/1952.235.1/1952.235.1_web.jpg,True
147947,462,https://openaccess-cdn.clevelandart.org/1974.45/1974.45_web.jpg,True
149415,463,https://openaccess-cdn.clevelandart.org/1978.68/1978.68_web.jpg,True
153339,464,https://openaccess-cdn.clevelandart.org/1986.45/1986.45_web.jpg,True
127953,465,https://openaccess-cdn.clevelandart.org/1950.582/1950.582_web.jpg,True
155043,466,https://openaccess-cdn.clevelandart.org/1989.6/1989.6_web.jpg,True
138360,467,https://openaccess-cdn.clevelandart.org/1962.293/1962.293_web.jpg,True
125885,468,https://openaccess-cdn.clevelandart.org/1948.128.1/1948.128.1_web.jpg,True
129805,469,https://openaccess-cdn.clevelandart.org/1952.235.4/1952.235.4_web.jpg,True
129803,470,https://openaccess-cdn.clevelandart.org/1952.235.2/1952.235.2_web.jpg,True
135840,471,https://openaccess-cdn.clevelandart.org/1959.351/1959.351_web.jpg,True
138430,472,https://openaccess-cdn.clevelandart.org/1962.35/1962.35_web.jpg,True
135180,473,https://openaccess-cdn.clevelandart.org/1958.206/1958.206_web.jpg,True
136464,474,https://openaccess-cdn.clevelandart.org/1960.41/1960.41_web.jpg,True
170791,475,https://openaccess-cdn.clevelandart.org/2013.298/2013.298_web.jpg,True
148369,476,https://openaccess-cdn.clevelandart.org/1975.81/1975.81_web.jpg,True
137643,477,https://openaccess-cdn.clevelandart.org/1962.279.232.b/1962.279.232.b_web.jpg,True
137648,478,https://openaccess-cdn.clevelandart.org/1962.279.236.a/1962.279.236.a_web.jpg,True
136933,479,https://openaccess-cdn.clevelandart.org/1961.41/1961.41_web.jpg,True
152440,480,https://openaccess-cdn.clevelandart.org/1985.268/1985.268_web.jpg,True
135311,481,https://openaccess-cdn.clevelandart.org/1958.320/1958.320_web.jpg,True
152448,482,https://openaccess-cdn.clevelandart.org/1985.275/1985.275_web.jpg,True
117808,483,https://openaccess-cdn.clevelandart.org/1938.422/1938.422_web.jpg,True
128393,484,https://openaccess-cdn.clevelandart.org/1951.357/1951.357_web.jpg,True
141594,485,https://openaccess-cdn.clevelandart.org/1965.19/1965.19_web.jpg,True
142315,486,https://openaccess-cdn.clevelandart.org/1966.143/1966.143_web.jpg,True
149390,487,https://openaccess-cdn.clevelandart.org/1978.47.1/1978.47.1_web.jpg,True
170085,488,https://openaccess-cdn.clevelandart.org/2012.302/2012.302_web.jpg,True
359246,489,https://openaccess-cdn.clevelandart.org/2019.76/2019.76_web.jpg,True
162295,490,https://openaccess-cdn.clevelandart.org/2002.3/2002.3_web.jpg,True
143644,491,https://openaccess-cdn.clevelandart.org/1968.100/1968.100_web.jpg,True
146446,492,https://openaccess-cdn.clevelandart.org/1972.120/1972.120_web.jpg,True
137217,493,https://openaccess-cdn.clevelandart.org/1962.161/1962.161_web.jpg,True
140476,494,https://openaccess-cdn.clevelandart.org/1964.386/1964.386_web.jpg,True
83462,495,https://openaccess-cdn.clevelandart.org/2020.115/2020.115_web.jpg,True
134789,496,https://openaccess-cdn.clevelandart.org/1957.358/1957.358_web.jpg,True
148853,497,https://openaccess-cdn.clevelandart.org/1976.92/1976.92_web.jpg,True
171157,498,https://openaccess-cdn.clevelandart.org/2013.7/2013.7_web.jpg,True
109239,499,https://openaccess-cdn.clevelandart.org/1927.388/1927.388_web.jpg,True
147016,500,https://openaccess-cdn.clevelandart.org/1972.47/1972.47_web.jpg,True
128389,501,https://openaccess-cdn.clevelandart.org/1951.353/1951.353_web.jpg,True
146192,502,https://openaccess-cdn.clevelandart.org/1971.82/1971.82_web.jpg,True
129219,503,https://openaccess-cdn.clevelandart.org/1952.111/1952.111_web.jpg,True
135517,504,https://openaccess-cdn.clevelandart.org/1958.56/1958.56_web.jpg,True
154338,505,https://openaccess-cdn.clevelandart.org/1989.104/1989.104_web.jpg,True
148671,506,https://openaccess-cdn.clevelandart.org/1976.13/1976.13_web.jpg,True
149098,507,https://openaccess-cdn.clevelandart.org/1977.31/1977.31_web.jpg,True
163044,508,https://openaccess-cdn.clevelandart.org/2003.6.5/2003.6.5_web.jpg,True
146143,509,https://openaccess-cdn.clevelandart.org/1971.43/1971.43_web.jpg,True
128375,510,https://openaccess-cdn.clevelandart.org/1951.334/1951.334_web.jpg,True
124090,511,https://openaccess-cdn.clevelandart.org/1944.91/1944.91_web.jpg,True
145907,512,https://openaccess-cdn.clevelandart.org/1971.132/1971.132_web.jpg,True
149029,513,https://openaccess-cdn.clevelandart.org/1977.171/1977.171_web.jpg,True
143237,514,https://openaccess-cdn.clevelandart.org/1967.192/1967.192_web.jpg,True
149116,515,https://openaccess-cdn.clevelandart.org/1977.47/1977.47_web.jpg,True
149652,516,https://openaccess-cdn.clevelandart.org/1979.46/1979.46_web.jpg,True
170784,517,https://openaccess-cdn.clevelandart.org/2013.292.a/2013.292.a_web.jpg,True
137796,518,https://openaccess-cdn.clevelandart.org/1962.279.306.a/1962.279.306.a_web.jpg,True
314243,519,https://openaccess-cdn.clevelandart.org/2018.109/2018.109_web.jpg,True
314249,520,https://openaccess-cdn.clevelandart.org/2018.112/2018.112_web.jpg,True
314217,521,https://openaccess-cdn.clevelandart.org/2018.91/2018.91_web.jpg,True
314218,522,https://openaccess-cdn.clevelandart.org/2018.92/2018.92_web.jpg,True
314219,523,https://openaccess-cdn.clevelandart.org/2018.93/2018.93_web.jpg,True
314221,524,https://openaccess-cdn.clevelandart.org/2018.94/2018.94_web.jpg,True
314222,525,https://openaccess-cdn.clevelandart.org/2018.95/2018.95_web.jpg,True
314227,526,https://openaccess-cdn.clevelandart.org/2018.98/2018.98_web.jpg,True
677526,527,https://openaccess-cdn.clevelandart.org/2025.9/2025.9_web.jpg,True
151007,528,https://openaccess-cdn.clevelandart.org/1982.55/1982.55_web.jpg,True
153229,529,https://openaccess-cdn.clevelandart.org/1986.2/1986.2_web.jpg,True
143261,530,https://openaccess-cdn.clevelandart.org/1967.20/1967.20_web.jpg,True
125236,531,https://openaccess-cdn.clevelandart.org/1947.198/1947.198_web.jpg,True
135659,532,https://openaccess-cdn.clevelandart.org/1959.189/1959.189_web.jpg,True
140149,533,https://openaccess-cdn.clevelandart.org/1964.150.1/1964.150.1_web.jpg,True
118643,534,https://openaccess-cdn.clevelandart.org/1939.66/1939.66_web.jpg,True
120286,535,https://openaccess-cdn.clevelandart.org/1941.14/1941.14_web.jpg,True
136952,536,https://openaccess-cdn.clevelandart.org/1961.423/1961.423_web.jpg,True
155051,537,https://openaccess-cdn.clevelandart.org/1989.67/1989.67_web.jpg,True
129859,538,https://openaccess-cdn.clevelandart.org/1952.283/1952.283_web.jpg,True
147572,539,https://openaccess-cdn.clevelandart.org/1973.70.1/1973.70.1_web.jpg,True
147573,540,https://openaccess-cdn.clevelandart.org/1973.70.2/1973.70.2_web.jpg,True
122335,541,https://openaccess-cdn.clevelandart.org/1942.633/1942.633_web.jpg,True
125948,542,https://openaccess-cdn.clevelandart.org/1948.181/1948.181_web.jpg,True
139532,543,https://openaccess-cdn.clevelandart.org/1963.326/1963.326_web.jpg,True
150074,544,https://openaccess-cdn.clevelandart.org/1980.28/1980.28_web.jpg,True
370119,545,https://openaccess-cdn.clevelandart.org/2019.168/2019.168_web.jpg,True
149604,546,https://openaccess-cdn.clevelandart.org/1979.27.1/1979.27.1_web.jpg,True
149616,547,https://openaccess-cdn.clevelandart.org/1979.27.2/1979.27.2_web.jpg,True
142579,548,https://openaccess-cdn.clevelandart.org/1966.31.8/1966.31.8_web.jpg,True
122337,549,https://openaccess-cdn.clevelandart.org/1942.633.2/1942.633.2_web.jpg,True
97158,550,https://openaccess-cdn.clevelandart.org/1916.796/1916.796_web.jpg,True
97191,551,https://openaccess-cdn.clevelandart.org/1916.825/1916.825_web.jpg,True
143274,552,https://openaccess-cdn.clevelandart.org/1967.211/1967.211_web.jpg,True
149658,553,https://openaccess-cdn.clevelandart.org/1979.50/1979.50_web.jpg,True
170783,554,https://openaccess-cdn.clevelandart.org/2013.292/2013.292_web.jpg,True
113026,555,https://openaccess-cdn.clevelandart.org/1932.118/1932.118_web.jpg,True
140150,556,https://openaccess-cdn.clevelandart.org/1964.150.2/1964.150.2_web.jpg,True
148850,557,https://openaccess-cdn.clevelandart.org/1976.9/1976.9_web.jpg,True
122166,558,https://openaccess-cdn.clevelandart.org/1942.49/1942.49_web.jpg,True
152263,559,https://openaccess-cdn.clevelandart.org/1985.143/1985.143_web.jpg,True
132014,560,https://openaccess-cdn.clevelandart.org/1954.581/1954.581_web.jpg,True
160136,561,https://openaccess-cdn.clevelandart.org/1997.94/1997.94_web.jpg,True
164630,562,https://openaccess-cdn.clevelandart.org/2006.139/2006.139_web.jpg,True
677517,563,https://openaccess-cdn.clevelandart.org/2025.7/2025.7_web.jpg,True
677522,564,https://openaccess-cdn.clevelandart.org/2025.8/2025.8_web.jpg,True
135518,565,https://openaccess-cdn.clevelandart.org/1958.57/1958.57_web.jpg,True
144920,566,https://openaccess-cdn.clevelandart.org/1970.128/1970.128_web.jpg,True
149682,567,https://openaccess-cdn.clevelandart.org/1979.70/1979.70_web.jpg,True
151543,568,https://openaccess-cdn.clevelandart.org/1983.88/1983.88_web.jpg,True
122336,569,https://openaccess-cdn.clevelandart.org/1942.633.1/1942.633.1_web.jpg,True
145418,570,https://openaccess-cdn.clevelandart.org/1970.69/1970.69_web.jpg,True
97160,571,https://openaccess-cdn.clevelandart.org/1916.798/1916.798_web.jpg,True
311773,572,https://openaccess-cdn.clevelandart.org/2018.25/2018.25_web.jpg,True
444535,573,https://openaccess-cdn.clevelandart.org/2021.134/2021.134_web.jpg,True
92951,574,https://openaccess-cdn.clevelandart.org/2022.140/2022.140_web.jpg,True
97164,575,https://openaccess-cdn.clevelandart.org/1916.800/1916.800_web.jpg,True
149097,576,https://openaccess-cdn.clevelandart.org/1977.30/1977.30_web.jpg,True
149119,577,https://openaccess-cdn.clevelandart.org/1977.5/1977.5_web.jpg,True
151540,578,https://openaccess-cdn.clevelandart.org/1983.85/1983.85_web.jpg,True
75763,579,https://openaccess-cdn.clevelandart.org/2020.108/2020.108_web.jpg,True
170828,580,https://openaccess-cdn.clevelandart.org/2013.319/2013.319_web.jpg,True
125248,581,https://openaccess-cdn.clevelandart.org/1947.208/1947.208_web.jpg,True
172806,582,https://openaccess-cdn.clevelandart.org/1922.220/1922.220_web.jpg,True
148378,583,https://openaccess-cdn.clevelandart.org/1975.9/1975.9_web.jpg,True
151529,584,https://openaccess-cdn.clevelandart.org/1983.75/1983.75_web.jpg,True
